HERD NAME,STATE,BREED,TOTAL COWS,COWS IN MILK,PERCENT 1ST LACTATION,MILK HERD,FAT PERCENT AVERAGE,PROTEIN PERCENT AVERAGE,FAT AND PROTEIN,ENERGY CORRECTED MILK,SOMATIC CELL COUNT HERD,DAYS IN MILK HERD,MILK LACTATION ONE,MILK OVER 270 DAYS IN MILK,PERCENT OVER 270 DAYS IN MILK,FIRST MILK LACTATION ONE,FIRST MILK LACTATION TWO,FIRST MILK LACTATION THREE PLUS,PEAK MILK LACTATION ONE,PEAK MILK LACTATION TWO,PEAK MILK LACTATION THREE PLUS,FOUR WEEK MILK LACTATION ONE,FOUR WEEK MILK LACTATION TWO,FOUR WEEK MILK LACTATION THREE PLUS,EIGHT WEEK MILK LACTATION ONE,EIGHT WEEK MILK LACTATION TWO,EIGHT WEEK MILK LACTATION THREE PLUS,DRY MATTER INTAKE,EFFICIENCY BY ENERGY CORRECTED MILK,PERCENT HEAT DETECTION,PERCENT PREGNANCY RATE,PERCENT PREGNANT HERD,CALVING INTERVAL,DAYS FIRST BREED AVERAGE,DAYS OPEN AVERAGE,DAYS OPEN MONTH AVERAGE,PERCENT OPEN GREATER THAN 150 DAYS,INVERSION,SOMATIC CELL COUNT GREATER THAN 500,EVALUATION DATE
HERD004,NM,Holstein,5338,4296,41.99255121,80.11173184,3.60662636,3.222660218,5.47105975,82.472395,400.935375,184.9485568,74.06263858,64.696,22.9283054,65.73519164,92.25179856,91.85227273,97.46886228,114.210728,121.2524491,77.69886364,105.673913,108.125,,,,0,0,0,0,0,0,0,0,0,0,22.06477733,0,Oct 09 2018
HERD004,NM,Holstein,5153,4189,40.94055861,83.06564813,3.258249243,3.221695257,5.382607898,81.78591034,361.3555052,191.5972786,76.99475219,64.4664723,24.25399857,71.79310345,96.27564103,98.02659574,98.20158343,113.9735202,119.9934211,83.48322148,101.4795918,107.2285714,,,,0,0,0,0,0,0,0,0,0,0,41.7302799,0,Sep 11 2018
HERD004,NM,Holstein,5161,4113,41.06491612,86.44663263,0,0,0,0,0,198.6511062,81.48490231,68.86363636,25.84488208,71.80124224,92.55263158,97.96428571,96.81463991,113.0857143,118.5801187,83.02439024,102.2736842,104.69,,,,0,0,0,0,0,0,0,0,0,0,0,0,Aug 15 2018
HERD004,NM,Holstein,5059,4167,40.65274778,80.20062395,3.269266732,3.012893701,5.038331865,77.82605595,338.5489811,197.5493161,73.71546635,64.33464956,24.11807055,66.30630631,86.23275862,90.40322581,94.43850575,110.5758294,117.5211679,74.98026316,98.71590909,99.1047619,,,,0,0,0,0,0,0,0,0,0,0,30.0305236,0,Jul 10 2018
HERD004,NM,Holstein,5067,4252,41.25117592,80.0425682,3.284668817,3.018605805,5.045302888,77.86542028,224.6290163,195.3915804,74.32326112,63.8358349,24.90592662,68.93333333,90.4789916,86.51639344,95.16840883,110.1756215,117.1004335,73.15447154,101.3173077,101.1010101,,,,0,0,0,0,0,0,0,0,0,0,26.54278504,0,Jun 12 2018
HERD004,NM,Holstein,5040,4247,41.2291029,80.60254297,3.34679236,3.127896155,5.218763593,79.71302378,150.9819248,194.6656463,74.94688749,62.68038278,24.25241347,66.72297297,87.3,92.50420168,94.53516295,109.4176611,117.4715909,73.95172414,100.5089286,102.6385542,,,,0,0,0,0,0,0,0,0,0,0,29.34583715,0,May 15 2018
HERD005,WA,Holstein,3007,2498,41.55324259,70.14353224,0,0,0,0,0,190.0528634,63.31290944,58.15632582,22.61809448,49.09814815,64.75471698,69.68965517,66.92241055,81.68264758,108.5518387,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Jan 31 2017
HERD005,WA,Holstein,2991,2493,41.39590854,72.12826174,0,0,0,0,0,193.0052188,66.50736434,60.40658307,25.19053349,62.34594595,76.02278481,76.83085106,70.61226551,84.33669065,105.3794326,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Apr 24 2017
HERD005,WA,,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Feb 24 2017
HERD005,WA,,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Mar 24 2017
HERD005,WA,Holstein,3028,2925,41.12820513,71.5645812,3.203042735,3.026769231,4.458338843,68.91051096,0,212.0779487,65.31521197,61.87813765,33.64102564,57.33760684,74.23766234,74.98367347,72.68319892,85.84907121,104.9698807,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,5.23138833,0,May 01 2017
HERD005,WA,Holstein,3006,2497,40.92911494,78.52480962,0,0,0,0,0,182.2388778,71.09373777,64.21,23.50820985,61.27047619,87.42337662,87.88229167,75.67937107,90.91868512,105.5501182,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Jun 13 2017
HERD005,WA,Holstein,2960,2820,40.78014184,78.86659574,3.222234043,3.090886525,4.978943277,76.51460536,0,205.4765957,74.21530435,64.88713105,29.85815603,65.37936508,82.73333333,86.26304348,79.5468599,93.40548128,105.3241342,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2.457865169,0,Oct 03 2017
HERD005,WA,,2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Jul 03 2017
HERD005,WA,,2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Aug 03 2017
HERD005,WA,,2996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Sep 04 2017
HERD005,WA,Holstein,3019,2881,43.42242277,73.59677195,3.222735161,3.092676154,4.647938864,71.41653515,0,216.1777161,69.14052758,65.54396728,33.39118362,58.11654135,79.71632653,80.83055556,79.25267309,94.39447368,103.1998895,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,1.367521368,0,Jan 28 2018
HERD005,WA,,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Nov 09 2017
HERD005,WA,,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Dec 08 2017
HERD005,WA,,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Apr 13 2018
HERD005,WA,,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Mar 13 2018
HERD005,WA,,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Feb 13 2018
HERD005,WA,Holstein,3318,3131,41.96742255,80.4631747,0,0,0,0,0,179,71.79977169,69.52126745,29.47939955,66.61707317,85.75223881,90.41509434,76.26260504,97.40116959,107.1050299,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Sep 27 2020
HERD005,WA,Holstein,3183,2156,42.6716141,80.50482375,0,0,0,0,0,159.5658627,71.38706522,64.95281899,15.49165121,59.06923077,81.94186047,83.84637681,76.8322335,96.55810056,106.4381818,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Apr 29 2020
HERD005,WA,Holstein,3161,2965,47.1163575,79.95166948,0,0,0,0,0,212.7608769,72.71882606,71.46567797,31.73693086,61.61904762,88.175,96.17076923,78.96430424,94.03242938,105.6263158,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Dec 17 2019
HERD005,WA,Holstein,3152,3000,50.46666667,77.8634,0,0,0,0,0,208.9396667,73.66096433,69.18736097,32.8,63.52743363,84.38555556,83.60617284,78.99740169,96.7772118,103.5476923,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,May 22 2019
HERD005,WA,,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Jan 24 2019
HERD005,WA,Holstein,3090,2934,46.35310157,77.55691888,3.232072256,3.098091343,4.909479848,75.38390777,0,207.3203817,72.74345588,64.61648107,30.47034765,62.38616352,87.09512195,90.84833333,78.57554833,96.8529563,102.983787,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.201207243,0,Dec 25 2018
HERD005,WA,,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Nov 22 2018
HERD005,WA,,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Oct 24 2018
HERD005,WA,Holstein,3048,2874,44.67640919,74.85709812,3.215796799,3.09756437,4.725998965,72.60010296,0,209.4029228,68.10895639,63.81661166,31.41962422,55.60583333,76.67808219,77.45212766,76.31429766,96.08023407,102.9442938,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.341296928,0,Sep 13 2018
HERD005,WA,,3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Aug 13 2018
HERD005,WA,,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Jul 13 2018
HERD005,WA,,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Jun 13 2018
HERD005,WA,Holstein,2985,2845,41.93321617,73.89683656,3.223339192,3.095782074,4.669630713,71.73061871,0,225.0193322,68.62548198,62.33207721,37.99648506,61.12876712,86.47808219,83.27631579,78.48803957,95.04835025,102.2222588,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.801114594,0,May 23 2018
HERD006,ID,Holstein,837,684,40.64327485,78.60818713,3.87537092,3.276409496,5.621884932,83.95732732,122.3605341,162.8391813,68.84892086,61.90740741,14.9122807,50.96875,82.2,95,92.07988166,102.7391304,111.652968,68.51851852,96.88888889,100.8235294,,,,0,0,0,0,0,0,0,0,0,0,7.485875706,0,Jan 26 2017
HERD006,ID,Holstein,829,679,40.64801178,77.51104566,3.789393939,3.293939394,5.490365734,82.03015101,132.9712121,168.185567,68.51811594,58.43801653,17.5257732,56.48387097,83.45833333,75.84615385,92.91987179,103.0126582,112.1435407,63.79310345,102.5263158,105.2307692,,,,0,0,0,0,0,0,0,0,0,0,13.19148936,0,Feb 28 2017
HERD006,ID,Holstein,842,686,40.67055394,80.19533528,3.816444444,3.23437037,5.65442458,84.79258574,88.08431953,158.8425656,69.91397849,60.84466019,14.57725948,56.64583333,86.16666667,102.7777778,94,100.9291339,112.549505,65.66666667,93.83333333,104.9130435,,,,0,0,0,0,0,0,0,0,0,0,11.85495119,0,Mar 29 2017
HERD006,ID,Holstein,838,702,40.45584046,80.79202279,3.80989957,3.162840746,5.633417945,84.92320754,92.4045911,157.1880342,69.42605634,64.08080808,13.53276353,63.875,89.60606061,95.95833333,94.50955414,102.2401575,113.0956938,67.92307692,100.6666667,114.6875,,,,0,0,0,0,0,0,0,0,0,0,8.901251739,0,Apr 26 2017
HERD006,ID,Holstein,854,687,39.59243086,85.7860262,3.76511976,3.358233533,6.110841723,90.93235303,67.81586826,152.5487627,73.94485294,66.07228916,11.79039301,59.28571429,94.10344828,95.87096774,95.09677419,103.421875,114.3492823,70.33333333,104.2173913,110.3636364,,,,0,0,0,0,0,0,0,0,0,0,16.90140845,0,May 24 2017
HERD006,ID,Holstein,860,710,40.14084507,84.90704225,3.954268293,3.51097561,6.338517795,93.03603212,74.59512938,158.5492958,72.58596491,67.29166667,13.52112676,56.025,89.37037037,94.81481481,95.12063492,103.6860465,115.8598131,71.34482759,101.8571429,116.5,,,,0,0,0,0,0,0,0,0,0,0,13.30645161,0,Jun 28 2017
HERD006,ID,Holstein,866,744,40.05376344,82.86290323,3.674661247,2.959078591,5.496909422,84.3959096,85.20460705,154.1075269,71.26510067,68.36734694,12.5,62.25,87.32352941,90.31111111,95.425,102.8716981,115.0043103,70.65714286,102.88,106.6190476,,,,0,0,0,0,0,0,0,0,0,0,5.051813472,0,Jul 26 2017
HERD006,ID,Holstein,865,740,40.94594595,83.24189189,3.75,3.073233696,5.679788816,86.29919014,78.9673913,158.9445946,70.7689769,65.20512821,15.13513514,56.92105263,89,93.78571429,95.05740181,104.9556452,116.1300448,71.4,98.2962963,109,,,,0,0,0,0,0,0,0,0,0,0,7.480314961,0,Aug 23 2017
HERD006,ID,Holstein,872,708,40.53672316,80.52683616,3.774857955,3.276420455,5.678171412,84.96571558,63.84801136,159.4519774,68.47038328,59.75,12.42937853,51.84,84.65,89.76,94.81656805,104.4878049,115.017316,65.53333333,99.23076923,105.75,,,,0,0,0,0,0,0,0,0,0,0,13.20495186,0,Sep 27 2017
HERD006,ID,Holstein,869,725,40.82758621,84.83034483,3.953803596,3.34384509,6.190620545,91.88642731,72.12448133,162.8289655,72.61148649,64.93684211,12.82758621,58.36842105,93.96,104.3142857,95.85849057,105.0946502,116.9865471,62.76190476,99.88235294,117.7777778,,,,0,0,0,0,0,0,0,0,0,0,8.8,0,Oct 25 2017
HERD006,ID,Holstein,863,722,39.88919668,83.70914127,3.926490985,3.220110957,5.982359116,89.60318899,58.82108183,162.199446,72.78472222,65.16049383,11.21883657,55.80645161,93.08571429,93.16666667,94.86996904,104.488189,117.25,68.3125,105.047619,114.8333333,,,,0,0,0,0,0,0,0,0,0,0,5.687830688,0,Nov 22 2017
HERD006,ID,Holstein,874,734,39.64577657,74.9373297,3.966848568,3.226739427,5.390682753,80.63982331,65.72987722,163.5476839,64.09278351,58.49122807,14.98637602,56,80.84,92.36666667,94.11041009,104.0629921,116.5546218,63.6,97.96666667,106.9230769,,,,0,0,0,0,0,0,0,0,0,0,6.225165563,0,Dec 20 2017
HERD006,ID,Holstein,854,682,38.56304985,77.45454545,3.809763314,3.241568047,5.461576654,81.86983036,74.81804734,165.6876833,66.42205323,60.27659574,12.90322581,38.68181818,81.07407407,97.40740741,95.06862745,103.2891566,116.4736842,63.52941176,92.45,105.1428571,,,,0,0,0,0,0,0,0,0,0,0,10.33994334,0,Jan 24 2018
HERD006,ID,Holstein,862,687,37.70014556,78.15429403,3.915519766,3.27715959,5.621387772,83.88045433,66.32357247,161.6943231,66.57142857,62.14736842,13.68267831,48.66666667,82.7037037,85,94.56478405,102.0647773,115.5186722,56.38888889,95.58823529,103.95,,,,0,0,0,0,0,0,0,0,0,0,6.344827586,0,Feb 28 2018
HERD006,ID,Holstein,863,712,37.21910112,77.22331461,3.889830508,3.158333333,5.442825738,81.93976999,69.10451977,156.1235955,65.11698113,60.41584158,13.90449438,49.91666667,81.71875,91.97560976,93.73720137,101.0497925,115.2559055,60.64864865,94.43478261,101.7222222,,,,0,0,0,0,0,0,0,0,0,0,6.024096386,0,Mar 29 2018
HERD006,ID,Holstein,869,718,38.57938719,79.23398329,3.692167832,3.097762238,5.379932057,81.7001726,65.8951049,148.4415042,66.00722022,63.45744681,12.81337047,58.16326531,85.78947368,92.40740741,93.94771242,100.4032922,115.3045267,60.58974359,100.6923077,107.9259259,,,,0,0,0,0,0,0,0,0,0,0,7.307171854,0,Apr 25 2018
HERD006,ID,Holstein,869,717,37.65690377,78.90097629,3.726330532,3.104761905,5.389798624,81.7447487,78.44677871,155.2133891,66.52592593,63.71296296,14.36541144,48.96875,83.18518519,95,93.83986928,100.9958506,114.8632479,64.15789474,92.93333333,100.9473684,,,,0,0,0,0,0,0,0,0,0,0,6.008010681,0,May 23 2018
HERD006,ID,Holstein,862,702,38.17663818,78.31339031,3.697567954,3.084406295,5.311193965,80.72707398,97.01001431,150.511396,67.34701493,62.47435897,11.11111111,57.22222222,80.04,91.88888889,95.13968254,100.0607287,113.788,66.25,94.5,106.72,,,,0,0,0,0,0,0,0,0,0,0,7.113543092,0,Jun 27 2018
HERD006,ID,Holstein,881,717,39.19107392,79.37517434,3.617630465,3.019605078,5.268317283,80.6208675,122.1396333,143.27894,67.84697509,64.97142857,9.205020921,60,83.7027027,94.44827586,96.07570978,98.72064777,113.0705394,69.11111111,92,101.3703704,,,,0,0,0,0,0,0,0,0,0,0,6.024096386,0,Jul 25 2018
HERD006,ID,Holstein,872,697,39.88522238,77.2553802,3.725107604,2.917216643,5.131552851,78.94392345,83.68436155,145.2611191,66.99640288,60.19402985,9.325681492,55.3125,76.5,81.90909091,94.7745098,97.86382979,112.4789916,65.13953488,91.7,101.6190476,,,,0,0,0,0,0,0,0,0,0,0,3.703703704,0,Aug 22 2018
HERD006,ID,Holstein,876,735,40.27210884,75.41904762,3.815479452,3.155890411,5.257740757,79.29040238,75.75479452,155.1088435,65.87837838,56.32954545,11.70068027,53.30434783,80.40740741,87.18518519,93.79677419,96.77178423,112.6869919,66.65384615,89.4,100.4230769,,,,0,0,0,0,0,0,0,0,0,0,5.006587615,0,Sep 26 2018
HERD006,ID,Holstein,870,734,40.8719346,78.1893733,3.898908595,3.386084584,5.696090511,84.38813081,67.01909959,153.1485014,67.69,55.12307692,8.719346049,62.63888889,81.625,90.59459459,93.62006079,97.12393162,112.027668,65.55555556,92.52,108.3043478,,,,0,0,0,0,0,0,0,0,0,0,11.9047619,0,Oct 24 2018
HERD006,ID,Holstein,867,730,39.5890411,74.29589041,3.884435262,3.353168044,5.37724182,79.86476446,77.42561983,155.6068493,64.8615917,56.16455696,10.2739726,52.58823529,72.72727273,88.85365854,93.90566038,98.00917431,111.8988327,64.1,90.42105263,101.6666667,,,,0,0,0,0,0,0,0,0,0,0,9.893048128,0,Nov 21 2018
HERD006,ID,Holstein,851,704,40.34090909,75.93181818,3.9252149,3.267908309,5.461869237,81.53727035,72.19197708,160.4772727,66.40140845,58.57446809,13.35227273,54.08,85.6,83.53333333,92.2555205,96.96244131,110.9266409,61.16129032,85.88888889,103.8,,,,0,0,0,0,0,0,0,0,0,0,5.809128631,0,Dec 26 2018
HERD006,ID,Holstein,861,714,40.33613445,77.72689076,3.850141243,3.185451977,5.468547856,82.23504822,80.24576271,161.3123249,67.48611111,61.96842105,13.30532213,53.12903226,83.77419355,95.48484848,91.18789809,95.94090909,110.0898438,60.4,94.73684211,100.2083333,,,,0,0,0,0,0,0,0,0,0,0,5.818673884,0,Jan 23 2019
HERD006,ID,Holstein,866,702,40.5982906,78.68945869,3.776445087,3.176300578,5.471077928,82.45381457,125.5354559,159.3518519,68.72982456,61.94,13.81766382,55.6875,85.74074074,89.75862069,92.0988024,96.89719626,110.123506,65.725,98.25925926,107.9130435,,,,0,0,0,0,0,0,0,0,0,0,7.912687585,0,Feb 27 2019
HERD006,ID,Holstein,862,700,42.14285714,79.42857143,3.810186514,3.130846485,5.513163353,83.3028829,88.83787661,148.86,66.26779661,63.9125,11,54.61016949,84.03333333,99.73684211,92.8816568,97.28365385,110.2380952,62.83870968,98.33333333,107.8333333,,,,0,0,0,0,0,0,0,0,0,0,6.83994528,0,Mar 27 2019
HERD006,ID,Holstein,859,704,41.90340909,80.42471591,3.544921316,3.156223176,5.38937642,81.7567402,89.25178827,152.5397727,69.18305085,64.53921569,13.77840909,53.5,78.05263158,87.86206897,92.89425982,97.58490566,111.2263374,63.0754717,96.83333333,112.5555556,,,,0,0,0,0,0,0,0,0,0,0,14.93943472,0,Apr 24 2019
HERD006,ID,Holstein,857,710,42.53521127,82.3,3.606205924,3.236671368,5.631688011,84.80694854,177.3892807,145.9267606,69.94039735,68.47727273,12.11267606,62.07142857,85.86486486,91.75,93.2972973,98.66972477,111.5725806,68.73076923,98.55172414,105.0833333,,,,0,0,0,0,0,0,0,0,0,0,16.75749319,0,May 22 2019
HERD006,ID,Holstein,843,693,40.54834055,83.97979798,3.472093023,3.104360465,5.522892354,84.25838631,85.7369186,154.2438672,71.37010676,67.23170732,11.3997114,51.92307692,88.36,89.57142857,93.18589744,100.3504673,112.3024194,65.36842105,96.25,108.64,,,,0,0,0,0,0,0,0,0,0,0,16.83029453,0,Jun 26 2019
HERD006,ID,Holstein,855,697,40.45911047,81.05164993,3.495389049,2.986167147,5.253408238,80.84677845,92.43804035,155.8938307,69.34397163,66.09756098,11.62123386,53.62162162,81.2,89.02777778,93.36102236,100.314554,111.597561,68.8,93.95454545,104.3461538,,,,0,0,0,0,0,0,0,0,0,0,11.38545953,0,Jul 24 2019
HERD006,ID,Holstein,845,701,39.65763195,81.06562054,3.649067432,3.158680057,5.518742747,83.50888484,92.17216643,155.0584879,68.31294964,66.93150685,10.27104137,49.51851852,81.08,82.56097561,93.53184713,99.66976744,112.1924528,64.35714286,93.16666667,105.5517241,,,,0,0,0,0,0,0,0,0,0,0,13.48773842,0,Aug 28 2019
HERD006,ID,Holstein,849,720,39.30555556,80.5,3.701678322,3.246433566,5.59323007,83.99925957,63.07832168,158.2291667,68.05300353,63.90909091,10.55555556,50.71428571,85.17391304,98.77777778,92.65384615,99.13364055,113.1361868,63.33333333,92.42105263,104.027027,,,,0,0,0,0,0,0,0,0,0,0,14.28571429,0,Sep 25 2019
HERD006,ID,Holstein,839,704,38.63636364,81.50852273,3.796296296,3.277635328,5.765857165,86.23363913,49.25213675,160.3693182,69.80514706,64.69620253,11.07954545,54.19047619,75.93103448,100.0833333,91.65116279,98.34080717,113.4216867,61.8,96.55,112.3125,,,,0,0,0,0,0,0,0,0,0,0,12.74238227,0,Oct 23 2019
HERD006,ID,Holstein,834,706,37.67705382,77.26345609,4.028409091,3.327130682,5.683144243,84.3348227,52.39772727,170.9532578,66.96240602,61.16666667,15.01416431,56.72222222,87.11764706,88.48,92.15017065,99.19911504,114.0040161,67.06666667,90.08,107.2631579,,,,0,0,0,0,0,0,0,0,0,0,5,0,Nov 27 2019
HERD006,ID,Holstein,849,693,36.50793651,76.62770563,3.908944282,3.263782991,5.49629634,82.1005485,95.23020528,174.8903319,65.6798419,61.62698413,18.18181818,48,78.5,81.8125,91.0528169,99.07894737,112.8473282,60.64285714,97.25,107.2222222,,,,0,0,0,0,0,0,0,0,0,0,8.321775312,0,Dec 23 2019
HERD006,ID,Holstein,847,691,35.74529667,81.01591896,3.650072993,3.171386861,5.526468387,83.54516499,106.4948905,168.8335745,68.04453441,65.92424242,19.10274964,52,87.89655172,95.39285714,91.55363322,98.78902954,113.4423077,64,98.19230769,105.28,,,,0,0,0,0,0,0,0,0,0,0,12.6227209,0,Jan 29 2020
HERD006,ID,Holstein,869,703,37.12660028,80.78662873,3.847345768,3.221233859,5.71046718,85.65943246,108.4261119,162.5405405,68.08429119,65.88288288,15.64722617,59.95918367,82.65517241,93.17241379,93.30662021,99.01731602,113.6923077,62.58064516,99.19047619,106.6538462,,,,0,0,0,0,0,0,0,0,0,0,7.851239669,0,Feb 26 2020
HERD006,ID,Holstein,885,714,37.39495798,84.6162465,3.715915493,3.186619718,5.840666209,88.07077984,76.01830986,160.8851541,70.83146067,67.55140187,14.56582633,54.58695652,97.35714286,97.32352941,93.46488294,100.3489362,114.3529412,70.60526316,102.64,113.4090909,,,,0,0,0,0,0,0,0,0,0,0,11.42473118,0,Mar 25 2020
HERD006,ID,Holstein,878,740,36.75675676,80.91081081,3.674762551,3.125237449,5.501935135,83.41437134,60.83175034,156.7905405,68.92279412,64.58715596,14.59459459,53.325,86.96428571,94.07894737,93.16776316,100.1291667,114.4253731,64.19444444,103.0869565,109.8275862,,,,0,0,0,0,0,0,0,0,0,0,12.36842105,0,Apr 22 2020
HERD006,ID,Holstein,870,700,38.42857143,82.85857143,3.562750716,3.101575931,5.521965856,84.08219547,54.52578797,156.4471429,69.57992565,66.37894737,13.42857143,54.78571429,82.61538462,87.31818182,93.8013245,101.6309013,114.3193916,64.03846154,98.4,105.9,,,,0,0,0,0,0,0,0,0,0,0,13.45353675,0,May 27 2020
HERD006,ID,Holstein,880,698,39.54154728,83.52292264,3.508959538,3.089884393,5.511547311,84.10554089,63.5650289,154.5401146,70.08333333,68.06521739,13.03724928,53.44230769,92.5,89.94117647,94.26366559,99.94690265,114.3755102,65.61904762,97.5,107.4285714,,,,0,0,0,0,0,0,0,0,0,0,16.37347767,0,Jun 24 2020
HERD006,ID,Holstein,883,709,39.63328632,83.3864598,3.56407355,3.020933522,5.491004275,84.12907343,82.09052334,144.370945,70.2633452,68.5942029,9.590973202,63.90243902,91.2,89.94444444,94.9148265,101.0745614,113.4792453,68.09302326,101.4482759,106.137931,,,,0,0,0,0,0,0,0,0,0,0,9.878213802,0,Jul 22 2020
HERD006,ID,Holstein,877,723,41.07883817,81.89764869,3.520914127,3.011080332,5.349549875,82.11208668,64.08864266,149.5684647,70.47138047,67.95454545,8.990318119,56.97560976,82.21428571,95.57142857,94.7826087,100.32287,114.164,68.84615385,99.23809524,107.5833333,,,,0,0,0,0,0,0,0,0,0,0,12.03208556,0,Aug 26 2020
HERD006,ID,Holstein,789,665,35.33834586,84.56842105,3.457680723,3.183885542,5.616667724,86.11914353,76.63855422,148,71.38723404,69.10294118,9.77443609,52.69230769,89.07407407,99.16666667,94.9509434,104.2142857,117.5454545,66.17241379,100.5588235,111.75,,,,0,0,0,0,0,0,0,0,0,0,24.52276065,0,Sep 22 2021
HERD006,ID,Holstein,803,672,38.24404762,86.73065476,3.452835821,3.089402985,5.674126553,87.63972794,89.22835821,140,71.76264591,70.48484848,9.523809524,61.5,89.76315789,98.23529412,96.5,103.2057613,116.75,70.52631579,102.8333333,107.3636364,,,,0,0,0,0,0,0,0,0,0,0,23.5971223,0,Aug 25 2021
HERD006,ID,Holstein,820,650,39.23076923,87.19846154,3.341112828,2.985007728,5.5162798,86.15445201,82.90880989,146,73.2627451,70.70967742,9.384615385,59.66666667,93.92857143,85.81481481,96.29431438,104.1572052,115.8387097,67.33333333,98.82608696,112,,,,0,0,0,0,0,0,0,0,0,0,22.99703264,0,Jul 28 2021
HERD006,ID,Holstein,814,658,41.94528875,87.04711246,3.374615385,2.970615385,5.523340164,86.28673585,55.39538462,140,72.48188406,69.45205479,10.94224924,57.42857143,88.51724138,98.96666667,96.6286645,104.6981982,116.0721154,67.59259259,105.5,113.3809524,,,,0,0,0,0,0,0,0,0,0,0,16.8374817,0,Jun 23 2021
HERD006,ID,Holstein,828,675,43.25925926,83.57037037,3.300750751,3.113363363,5.360298921,82.95358088,53.78378378,140,69.8630137,65.36363636,11.40740741,57.09090909,90.85714286,98.80769231,96.81325301,102.1085973,115.1105769,67.60869565,99.18181818,109.875,,,,0,0,0,0,0,0,0,0,0,0,29.64028777,0,May 26 2021
HERD006,ID,Holstein,848,694,42.79538905,81.54610951,3.59566474,3.158092486,5.507426263,84.33764967,63.5216763,142,68.73737374,65.37078652,12.1037464,62.92156863,87.41935484,91.83333333,98.24698795,101.784141,115.6272727,69,93.64,102.2,,,,0,0,0,0,0,0,0,0,0,0,18.86269071,0,Apr 28 2021
HERD006,ID,Holstein,849,683,41.1420205,83.92972182,3.693823529,3.165147059,5.756714934,87.91503209,60.70147059,146,71.04626335,67.81578947,10.98096633,60.11111111,86.93548387,89.6,97.12539185,101.8173516,115.3574468,67.5,106.3666667,112.7142857,,,,0,0,0,0,0,0,0,0,0,0,9.831460674,0,Mar 24 2021
HERD006,ID,Holstein,839,686,42.41982507,82.64723032,3.769241983,3.19606414,5.756632594,87.5743064,72.01603499,145,69.70790378,64.96875,9.183673469,58.225,90.44444444,91.51724138,96.5407855,101.0144928,115.3377193,66.90625,96.25925926,111.862069,,,,0,0,0,0,0,0,0,0,0,0,10.18131102,0,Feb 24 2021
